rider_id,total_trips,total_spend_usd,avg_trip_fare_usd,first_trip_date,last_trip_date
R0029344,3,133.79,69.49,2021-06-05,2024-06-10
R0012810,1,46.03,46.03,2023-07-05,2023-07-05
R0033960,1,14.97,14.97,2020-07-20,2020-07-20
R0010373,3,208.53000000000003,69.51,2025-02-27,2025-02-27
R0014181,1,29.91,29.91,2021-06-08,2021-06-08
R0024820,1,74.1,74.1,2024-08-17,2024-08-17
R0030202,2,77.81,48.96,2025-01-21,2025-04-08
R0057650,2,37.08,39.205,2020-08-25,2020-11-04
R0045428,1,111.56,111.56,2025-06-15,2025-06-15
R0065837,2,37.69,45.459999999999994,2022-01-03,2023-06-22
R0063359,2,58.44,29.22,2020-08-27,2020-08-27
R0032202,3,199.08,89.18666666666667,2022-06-11,2023-10-26
R0003735,1,50.91,50.91,2023-06-20,2023-06-20
R0051704,2,142.92,71.46,2023-11-08,2023-11-08
R0046267,2,42.54,32.465,2022-10-05,2025-08-01
R0054799,1,48.99,48.99,2021-02-21,2021-02-21
R0039073,1,31.87,31.87,2021-09-21,2021-09-21
R0065154,1,25.04,25.04,2020-04-02,2020-04-02
R0038100,2,93.4,46.7,2021-10-15,2021-10-15
R0019260,3,215.73,71.91,2025-02-11,2025-02-11
R0039278,1,62.95,62.95,2022-01-03,2022-01-03
R0069971,1,50.79,50.79,2020-08-18,2020-08-18
R0051637,1,25.68,25.68,2024-04-01,2024-04-01
R0027615,5,220.45999999999998,59.972,2021-12-09,2025-06-09
R0041986,3,106.9,53.800000000000004,2022-12-09,2025-01-25
R0071122,6,383.65999999999997,63.94333333333333,2020-02-18,2020-03-27
R0056889,2,76.56,38.28,2022-03-07,2022-03-07
R0069443,2,61.17,61.17,2021-03-18,2021-03-18
R0032423,3,142.82999999999998,47.60999999999999,2022-05-23,2022-05-23
R0040863,1,48.25,48.25,2022-04-14,2022-04-14
R0044715,2,138.32,69.16,2020-08-12,2020-08-12
R0038110,1,42.88,42.88,2024-12-28,2024-12-28
R0008346,2,124.48,62.24,2025-11-01,2025-11-01
R0052325,2,143.57,71.785,2025-04-05,2025-08-16
R0071616,5,223.47000000000003,75.108,2021-11-09,2023-05-13
R0018165,3,95.02,57.21666666666666,2022-07-10,2023-04-06
R0070961,2,38.6,43.195,2021-02-08,2021-04-01
R0011935,5,176.36,62.432,2021-10-01,2025-10-25
R0069313,4,186.43,58.695,2022-12-03,2024-09-12
R0023216,2,0.0,51.775000000000006,2020-08-23,2024-03-10
R0033583,1,58.01,58.01,2024-08-13,2024-08-13
R0003929,1,74.86,74.86,2023-12-12,2023-12-12
R0063549,3,286.65,95.55,2025-11-02,2025-11-02
R0027299,2,151.19,75.595,2020-05-19,2021-12-03
R0017189,2,21.2,22.924999999999997,2021-10-27,2025-10-24
R0018953,1,69.96,69.96,2021-02-11,2021-02-11
R0063371,3,213.06,71.02,2025-10-27,2025-10-27
R0025209,2,105.94,52.97,2020-01-09,2020-01-09
R0003582,6,194.61,32.435,2021-11-12,2024-06-22
R0064898,3,124.05000000000001,41.35,2021-04-05,2025-05-25
R0036440,3,249.29000000000002,83.09666666666668,2021-06-05,2024-09-03
R0019693,1,20.28,20.28,2021-10-22,2021-10-22
R0072129,3,176.74,78.87666666666667,2022-12-13,2024-05-03
R0010827,2,20.06,19.924999999999997,2025-02-02,2025-12-26
R0044110,1,78.87,78.87,2021-06-01,2021-06-01
R0022383,2,77.84,38.92,2022-06-11,2022-06-11
R0041992,1,43.64,43.64,2023-10-08,2023-10-08
R0048702,2,30.58,25.49,2023-02-13,2023-06-12
R0020504,1,57.43,57.43,2021-07-13,2021-07-13
R0071931,3,135.18,68.61666666666667,2020-06-25,2020-10-07
R0001856,3,88.0,44.0,2024-01-20,2024-01-20
R0055727,3,251.11,83.70333333333333,2023-07-18,2024-02-21
R0020283,5,339.3,78.87,2022-10-28,2024-11-09
R0028330,2,19.02,49.059999999999995,2020-06-12,2024-05-14
R0015676,2,76.39,70.87,2020-08-27,2023-11-12
R0015012,1,49.09,49.09,2023-10-07,2023-10-07
R0064047,2,140.6,70.3,2021-08-24,2021-08-24
R0062691,2,48.66,24.33,2020-07-26,2020-07-26
R0052973,1,75.94,75.94,2024-06-24,2024-06-24
R0012051,3,137.4,45.800000000000004,2025-04-23,2025-05-18
R0049523,1,114.37,114.37,2022-08-20,2022-08-20
R0010982,1,56.64,56.64,2023-10-26,2023-10-26
R0052857,2,166.32,83.16,2024-05-21,2024-05-21
R0057300,3,60.03,49.92333333333334,2020-02-07,2024-12-13
R0045499,2,49.67,40.02,2020-06-21,2022-08-06
R0018707,3,83.44,43.26,2020-12-16,2025-03-03
R0044777,2,0.0,21.465,2020-10-19,2025-08-03
R0051890,4,165.06,55.02,2025-03-28,2025-03-28
R0002309,2,122.48,61.24,2021-04-27,2025-11-07
R0041234,2,83.05,86.845,2023-09-03,2025-10-04
R0056944,2,98.46,49.23,2022-05-08,2022-05-08
R0059392,1,104.35,104.35,2023-09-22,2023-09-22
R0068245,2,85.16,42.58,2025-03-20,2025-03-20
R0016402,1,80.86,80.86,2020-09-26,2020-09-26
R0034157,2,92.04,46.02,2025-06-17,2025-06-17
R0056619,1,27.47,27.47,2023-12-06,2023-12-06
R0024288,1,38.01,38.01,2024-05-04,2024-05-04
R0057467,2,100.32,50.16,2021-01-17,2021-01-17
R0072951,2,116.46,58.23,2024-01-05,2024-01-05
R0067224,1,69.7,69.7,2024-08-19,2024-08-19
R0044467,1,28.1,28.1,2023-12-02,2023-12-02
R0058628,1,61.92,61.92,2022-12-27,2022-12-27
R0009296,2,76.5,38.25,2024-11-28,2024-11-28
R0061175,1,0.0,31.59,2020-05-05,2020-05-05
R0010516,1,58.99,58.99,2025-06-12,2025-06-12
R0026035,1,37.69,37.69,2023-01-19,2023-01-19
R0050392,4,77.34,33.8,2021-05-20,2024-12-14
R0068385,3,153.08,75.89333333333333,2020-02-26,2022-03-12
R0009766,2,234.54,117.27,2021-03-23,2021-03-23
R0039606,3,68.0,46.123333333333335,2024-05-24,2025-07-28
R0039761,3,128.96,71.17666666666666,2023-08-28,2025-05-17
R0015432,1,43.31,43.31,2020-10-16,2020-10-16
R0058480,1,55.15,55.15,2021-03-28,2021-03-28
R0050683,1,43.58,43.58,2021-07-11,2021-07-11
R0019060,3,110.75,47.379999999999995,2020-12-15,2025-03-05
R0011403,1,0.0,46.37,2022-01-12,2022-01-12
R0004096,3,105.26,64.87333333333333,2020-01-09,2025-11-28
R0074218,1,39.6,39.6,2025-06-23,2025-06-23
R0051826,2,12.22,21.37,2022-07-13,2025-01-05
R0028562,2,146.18,121.325,2025-05-13,2025-11-18
R0012070,5,398.31,79.662,2020-09-17,2022-12-09
R0036319,2,28.12,35.845,2020-05-21,2020-07-09
R0009531,1,41.44,41.44,2025-08-13,2025-08-13
R0053709,1,62.36,62.36,2023-02-03,2023-02-03
R0034044,2,20.72,20.72,2020-02-10,2020-02-10
R0001720,3,185.04,61.68,2023-07-08,2024-06-22
R0036952,2,34.03,23.935000000000002,2021-01-26,2025-10-26
R0014210,2,69.26,48.545,2020-03-04,2022-12-07
R0001793,3,128.39999999999998,42.79999999999999,2022-05-09,2022-05-09
R0074539,3,47.14,41.63,2022-12-20,2025-02-26
R0048722,2,102.47,51.235,2021-07-26,2022-01-25
R0057214,2,246.88,123.44,2024-09-19,2024-09-19
R0064208,3,67.38,46.47,2020-03-14,2020-10-05
R0002613,3,109.42,54.04,2023-05-12,2025-03-26
R0023894,2,59.08,29.54,2020-05-12,2025-12-15
R0068601,2,69.32,34.66,2025-08-03,2025-08-03
R0027408,3,107.08,61.919999999999995,2021-05-06,2021-07-11
R0005492,2,26.08,73.08,2021-07-28,2024-08-21
R0021325,1,36.37,36.37,2020-09-17,2020-09-17
R0020366,3,33.46,24.2,2021-06-15,2022-10-05
R0016446,3,227.1,75.7,2021-11-16,2023-12-02
R0002128,3,78.74,58.68333333333334,2023-11-06,2025-10-06
R0072085,1,50.9,50.9,2023-05-03,2023-05-03
R0046828,2,64.75,87.38,2022-05-04,2024-01-25
R0001896,1,67.27,67.27,2024-01-03,2024-01-03
R0042906,2,124.84,62.42,2023-04-27,2023-04-27
R0034862,4,76.56,24.72,2022-07-13,2025-12-21
R0036548,3,56.26,50.71666666666667,2020-02-07,2023-08-25
R0058021,3,15.62,27.956666666666667,2025-01-21,2025-11-20
R0023056,2,106.74,53.37,2025-05-23,2025-05-23
R0037472,2,52.02,49.370000000000005,2020-03-17,2021-06-25
R0071606,4,136.72,34.18,2020-06-21,2022-08-07
R0018374,2,247.38,123.69,2022-09-21,2022-09-21
R0017193,1,0.0,86.17,2024-05-26,2024-05-26
R0035308,3,39.1,42.32333333333333,2020-09-07,2025-12-03
R0062036,2,19.42,34.575,2020-03-01,2023-01-25
R0036388,2,91.13,45.565,2021-05-02,2021-06-07
R0015694,3,134.38,63.02333333333333,2021-02-08,2023-11-23
R0025392,2,53.61,46.785,2020-03-18,2022-02-01
R0050624,3,128.88,42.96,2025-02-28,2025-02-28
R0063181,1,0.0,61.0,2020-06-04,2020-06-04
R0033537,2,41.75,26.63,2021-05-13,2025-02-10
R0049684,1,44.03,44.03,2021-11-09,2021-11-09
R0064945,1,28.68,28.68,2020-07-21,2020-07-21
R0073551,1,68.11,68.11,2021-07-17,2021-07-17
R0053598,3,81.36,40.68,2021-01-01,2021-01-01
R0069582,2,147.88,73.94,2025-01-21,2025-01-21
R0061109,1,71.27,71.27,2024-12-02,2024-12-02
R0038149,3,45.5,48.13666666666666,2020-03-15,2022-03-26
R0009495,4,180.64,45.16,2021-07-05,2021-07-05
R0070507,2,67.38,33.69,2024-04-15,2024-04-15
R0039731,1,60.17,60.17,2022-11-04,2022-11-04
R0009874,1,36.9,36.9,2021-03-09,2021-03-09
R0004528,2,41.44,44.019999999999996,2022-10-10,2024-08-23
R0000822,5,265.71000000000004,53.14200000000001,2020-03-10,2022-08-25
R0004416,1,44.28,44.28,2021-12-12,2021-12-12
R0021071,1,97.2,97.2,2024-03-06,2024-03-06
R0069998,1,55.16,55.16,2020-01-22,2020-01-22
R0057442,1,74.91,74.91,2023-05-15,2023-05-15
R0040885,1,12.33,12.33,2023-06-19,2023-06-19
R0024658,3,74.12,65.89333333333333,2023-05-21,2025-03-16
R0046636,2,14.48,18.33,2020-05-06,2024-12-18
R0004288,4,179.55,44.8875,2022-06-03,2025-06-10
R0011057,2,21.77,40.915,2023-12-18,2024-08-07
R0030724,3,101.49,33.83,2024-07-24,2024-07-24
R0072587,1,36.14,36.14,2021-08-17,2021-08-17
R0007805,3,308.33,102.77666666666666,2020-02-15,2023-11-08
R0065988,2,23.12,23.12,2021-07-08,2021-07-08
R0065312,2,91.25,45.625,2020-08-14,2025-04-13
R0035756,2,36.09,36.09,2025-05-16,2025-05-16
R0001428,2,212.74,106.37,2021-01-25,2021-01-25
R0039953,2,173.82,86.91,2020-01-14,2020-01-14
R0046802,2,166.36,83.18,2020-02-03,2024-12-09
R0037251,2,80.58,82.0,2023-10-16,2023-11-04
R0024399,1,32.06,32.06,2021-03-12,2021-03-12
R0017468,2,52.66,26.33,2023-10-13,2025-12-09
R0059222,2,80.76,40.38,2024-11-15,2024-11-15
R0047620,2,79.41,52.489999999999995,2023-06-24,2025-04-28
R0014320,1,34.64,34.64,2022-01-14,2022-01-14
R0039916,1,71.67,71.67,2023-01-08,2023-01-08
R0001115,2,30.69,45.36,2020-05-23,2021-11-15
R0016229,6,287.58000000000004,62.67500000000001,2021-04-27,2024-11-21
R0063529,1,87.39,87.39,2022-05-18,2022-05-18
R0049430,2,59.82,29.91,2020-11-05,2021-11-10
R0014449,2,160.16,80.08,2023-11-21,2023-11-21
R0054778,1,82.56,82.56,2020-08-22,2020-08-22
R0005808,2,154.14,77.07,2023-01-16,2023-01-16
R0055758,5,43.7,45.078,2022-08-05,2025-10-17
R0024473,2,88.75999999999999,44.379999999999995,2024-02-09,2024-04-26
R0020355,1,69.7,69.7,2021-06-18,2021-06-18
R0043731,2,68.38,47.574999999999996,2022-03-27,2024-11-11
R0039553,1,80.46,80.46,2022-12-01,2022-12-01
R0046010,2,43.4,21.7,2024-05-02,2024-05-02
R0042150,1,67.27,67.27,2021-04-06,2021-04-06
R0056967,1,15.23,15.23,2022-06-22,2022-06-22
R0059738,3,230.61,76.87,2025-02-02,2025-02-02
R0067437,3,113.23,37.74333333333333,2020-12-25,2025-09-20
R0029428,1,55.77,55.77,2025-04-09,2025-04-09
R0045857,5,147.33,29.466,2022-01-04,2022-05-12
R0003552,2,37.39,26.035,2022-03-11,2024-08-07
R0005917,3,265.2,88.39999999999999,2020-10-07,2025-03-05
R0052125,3,118.04,59.02,2024-02-11,2024-02-11
R0028932,2,103.26,51.63,2022-02-15,2025-10-13
R0005869,1,28.71,28.71,2022-04-20,2022-04-20
R0012987,1,21.78,21.78,2020-12-10,2020-12-10
R0019068,2,27.19,41.165,2020-03-27,2021-07-10
R0059906,4,293.39000000000004,73.34750000000001,2023-08-07,2024-10-05
R0016222,1,54.54,54.54,2020-04-25,2020-04-25
R0061842,3,80.73,73.23333333333333,2021-01-16,2021-08-23
R0003040,4,197.78000000000003,49.44500000000001,2021-03-07,2025-08-10
R0016679,1,72.03,72.03,2020-08-21,2020-08-21
R0065605,4,123.26,52.24,2020-12-01,2023-10-11
R0037167,1,78.48,78.48,2024-04-17,2024-04-17
R0006187,4,86.82000000000001,29.227500000000003,2022-06-09,2022-08-16
R0037227,1,46.43,46.43,2020-02-13,2020-02-13
R0038598,3,141.13,70.01666666666667,2020-12-06,2025-12-20
R0068616,3,239.76,79.92,2023-03-08,2023-03-08
R0059422,4,190.96999999999997,60.7225,2020-11-24,2024-03-01
R0025771,1,69.27,69.27,2024-02-03,2024-02-03
R0017778,3,154.48,51.49333333333333,2021-04-20,2025-10-08
R0032973,2,42.86,21.43,2022-05-20,2022-05-20
R0046259,3,56.9,28.45,2021-02-10,2021-02-10
R0061764,2,97.63,48.815,2021-01-12,2021-10-14
R0003190,2,22.89,33.39,2020-03-28,2020-11-21
R0057646,1,14.75,14.75,2025-07-25,2025-07-25
R0015996,1,60.85,60.85,2023-12-24,2023-12-24
R0047757,1,20.57,20.57,2021-06-05,2021-06-05
R0064041,5,222.6,67.602,2024-09-05,2025-07-20
R0014145,2,115.86,57.93,2024-07-13,2024-07-18
R0037337,2,44.78,45.035,2021-04-21,2022-11-21
R0058665,2,79.28,39.64,2023-02-19,2023-02-19
R0065883,1,46.66,46.66,2022-03-26,2022-03-26
R0044624,5,120.47000000000001,32.616,2020-12-08,2023-02-25
R0009521,1,97.26,97.26,2021-11-08,2021-11-08
R0065458,4,172.47,50.775,2020-06-13,2020-06-19
R0045278,2,26.87,26.87,2024-05-24,2024-05-24
R0071994,3,181.56,60.52,2022-07-15,2022-07-15
R0033248,2,86.68,43.34,2025-08-06,2025-08-06
R0008209,4,204.52999999999997,63.88999999999999,2021-10-05,2024-12-14
R0030783,1,62.03,62.03,2020-12-16,2020-12-16
R0003041,3,118.71000000000001,39.57,2023-06-04,2023-06-04
R0024237,4,199.86,63.6925,2022-04-22,2024-01-01
R0019722,1,0.0,24.36,2022-10-25,2022-10-25
R0046626,2,85.86,42.93,2023-03-13,2023-03-13
R0060496,3,137.72,63.196666666666665,2020-06-13,2022-10-06
R0017025,3,122.66,40.88666666666666,2020-07-06,2025-11-22
R0062806,3,182.42000000000002,60.80666666666667,2021-07-01,2024-01-13
R0047392,1,26.73,26.73,2020-12-27,2020-12-27
R0073987,5,259.33000000000004,51.86600000000001,2021-01-14,2024-09-22
R0068847,4,123.05999999999999,45.964999999999996,2023-02-25,2023-12-13
R0056733,2,37.46,52.864999999999995,2021-08-02,2022-12-22
R0069532,3,80.51,57.29666666666666,2020-06-14,2024-07-03
R0000558,2,175.56,87.78,2024-04-06,2024-04-06
R0036988,1,92.71,92.71,2025-11-01,2025-11-01
R0048756,1,34.89,34.89,2024-10-26,2024-10-26
R0020733,1,45.25,45.25,2020-01-07,2020-01-07
R0066196,5,128.02,25.604000000000003,2021-01-12,2023-11-11
R0023623,3,57.5,35.14666666666667,2020-11-25,2024-07-10
R0055825,3,93.04,46.52,2020-08-20,2020-08-20
R0033553,5,119.00999999999999,48.114,2020-08-08,2023-10-20
R0002185,2,50.66,25.33,2023-07-21,2023-07-21
R0069099,1,55.3,55.3,2023-08-22,2023-08-22
R0016437,2,63.519999999999996,31.759999999999998,2023-07-13,2025-10-06
R0002915,3,93.66,52.95333333333334,2021-03-18,2025-06-27
R0068211,2,66.34,65.74000000000001,2023-12-03,2025-01-25
R0046143,1,54.97,54.97,2024-12-05,2024-12-05
R0016144,5,165.18999999999997,33.038,2021-01-16,2025-08-14
R0053355,2,15.62,32.595,2023-04-07,2023-10-22
R0070888,2,43.04,35.995,2021-06-13,2024-03-09
R0057785,1,61.04,61.04,2024-06-11,2024-06-11
R0014310,1,51.77,51.77,2024-12-12,2024-12-12
R0014637,3,26.88,58.67666666666667,2025-03-07,2025-09-21
R0031244,2,53.7,44.065,2020-12-23,2023-10-08
R0031646,2,66.74,41.915,2020-06-26,2022-05-28
R0027999,3,136.24,62.07,2020-12-11,2021-07-07
R0018792,3,45.03,15.01,2021-10-10,2021-10-11
R0002873,2,115.6,57.8,2024-02-19,2024-02-19
R0018041,1,79.91,79.91,2023-11-08,2023-11-08
R0047043,3,73.36,59.81,2020-03-05,2025-08-13
R0020470,4,111.07,49.915,2020-10-11,2022-02-04
R0048097,1,95.48,95.48,2022-01-24,2022-01-24
R0022389,1,78.79,78.79,2024-08-23,2024-08-23
R0045848,3,103.93,49.77333333333333,2023-09-05,2025-02-12
R0020693,4,79.7,38.987500000000004,2020-11-02,2025-11-06
R0070503,5,277.18,72.126,2020-06-03,2023-02-16
R0008456,2,19.15,28.98,2020-06-25,2025-03-18
R0032350,2,131.62,65.81,2021-06-13,2021-06-13
R0007220,1,48.9,48.9,2020-09-15,2020-09-15
R0054655,3,179.95,59.98333333333333,2021-03-11,2024-10-05
R0011876,2,180.01,90.005,2022-12-02,2025-03-28
R0050364,3,59.2,32.20333333333333,2024-01-02,2025-07-02
R0010637,3,34.87,22.123333333333335,2020-11-07,2025-08-13
R0036234,1,26.74,26.74,2020-09-17,2020-09-17
R0048758,1,88.02,88.02,2025-02-25,2025-02-25
R0057263,3,18.92,36.81666666666667,2020-04-28,2024-09-12
R0074484,1,33.92,33.92,2022-07-25,2022-07-25
R0019439,3,83.58999999999999,50.599999999999994,2020-09-08,2025-11-05
R0011892,2,43.64,47.575,2020-11-02,2023-07-09
R0060204,1,67.26,67.26,2022-04-25,2022-04-25
R0031590,2,94.64,47.32,2021-11-21,2021-11-21
R0005676,4,272.08,82.8475,2020-11-18,2025-04-25
R0034851,2,18.16,38.015,2023-02-13,2025-10-15
R0062507,2,13.49,31.925,2020-07-04,2024-12-22
R0036648,2,107.4,70.73,2020-07-09,2025-03-14
R0038005,2,51.94,25.97,2021-02-21,2021-02-21
R0065671,4,244.6,61.15,2025-09-01,2025-09-01
R0036726,2,47.79,55.195,2022-01-06,2023-12-12
R0047433,2,121.66,60.83,2020-08-24,2025-11-04
R0066167,1,27.11,27.11,2022-03-18,2022-03-18
R0035463,1,61.54,61.54,2022-01-01,2022-01-01
R0041636,6,193.64,32.27333333333333,2021-09-21,2025-04-08
R0011834,2,50.6,43.355000000000004,2021-08-09,2025-09-24
R0025551,2,146.70999999999998,73.35499999999999,2022-04-06,2022-10-01
R0003458,4,134.36,59.3,2020-09-11,2025-08-18
R0042763,1,77.84,77.84,2024-03-24,2024-03-24
R0058310,5,310.84000000000003,62.168000000000006,2021-11-18,2023-10-08
R0040675,3,51.96,17.32,2020-11-15,2020-11-15
R0014520,1,58.33,58.33,2022-03-28,2022-03-28
R0026108,2,69.36,34.68,2020-10-08,2024-01-03
R0041226,2,76.62,38.31,2022-04-24,2022-04-24
R0069358,2,32.59,73.99000000000001,2021-01-15,2023-03-09
R0058344,2,70.64,35.32,2023-12-10,2023-12-10
R0059663,2,94.03,47.015,2021-02-21,2023-12-26
R0021533,2,102.04,51.02,2022-09-19,2022-09-19
R0055739,4,289.33000000000004,72.33250000000001,2021-07-27,2025-04-28
R0013896,3,158.38,52.79333333333333,2021-11-09,2023-03-02
R0023021,2,66.56,69.53,2021-04-18,2025-04-26
R0037253,1,20.9,20.9,2025-12-27,2025-12-27
R0034641,2,114.75,57.375,2024-06-11,2025-06-05
R0022060,1,26.4,26.4,2021-11-12,2021-11-12
R0074729,2,114.27,57.135,2024-06-22,2025-03-20
R0033589,4,188.10000000000002,60.75500000000001,2024-02-11,2024-04-15
R0038430,1,48.09,48.09,2023-02-28,2023-02-28
R0031447,1,64.21,64.21,2024-11-12,2024-11-12
R0028949,3,102.13,49.836666666666666,2024-05-07,2025-07-16
R0027842,2,42.19,56.754999999999995,2021-05-01,2023-02-20
R0071786,5,141.04,53.641999999999996,2020-07-18,2025-05-19
R0008048,5,214.7,56.565999999999995,2020-08-22,2025-06-15
R0037711,3,74.59,57.22,2020-02-02,2025-08-01
R0055329,1,27.51,27.51,2021-08-26,2021-08-26
R0063780,1,15.77,15.77,2023-03-10,2023-03-10
R0049645,1,0.0,79.2,2022-03-22,2022-03-22
R0069690,2,161.71,96.49000000000001,2020-12-23,2021-12-01
R0056238,5,273.56,76.95,2020-05-01,2024-07-10
R0062701,2,77.74,38.87,2022-09-19,2022-09-19
R0016303,1,28.04,28.04,2022-01-23,2022-01-23
R0027649,2,79.6,39.8,2020-04-08,2020-04-08
R0063108,4,253.56,74.725,2022-10-04,2024-01-10
R0027263,2,107.28,53.64,2023-05-08,2025-07-04
R0019274,1,77.25,77.25,2022-12-19,2022-12-19
R0067639,2,103.18,51.59,2020-07-24,2025-10-17
R0017028,4,172.84,43.21,2021-03-28,2021-08-25
R0009966,1,108.96,108.96,2021-03-08,2021-03-08
R0022799,1,73.77,73.77,2021-04-17,2021-04-17
R0061690,1,67.2,67.2,2022-05-22,2022-05-22
R0052292,4,112.27000000000001,41.35,2021-12-11,2024-07-24
R0021785,1,116.33,116.33,2025-04-02,2025-04-02
R0070440,3,123.85000000000001,41.28333333333334,2021-09-08,2023-04-01
R0067904,3,72.72,61.41,2023-08-16,2024-12-12
R0009813,2,73.73,46.260000000000005,2021-05-01,2022-08-24
R0019053,2,46.38,23.19,2021-08-26,2021-08-26
R0000874,3,41.68,20.84,2021-10-06,2021-10-06
R0028364,1,67.81,67.81,2023-03-05,2023-03-05
R0023358,1,13.17,13.17,2022-01-19,2022-01-19
R0061198,2,39.17,48.46,2021-04-20,2025-02-13
R0017012,1,16.65,16.65,2020-06-15,2020-06-15
R0046869,1,0.0,102.62,2022-03-16,2022-03-16
R0056864,2,239.06,119.53,2024-07-26,2024-07-26
R0017172,1,129.44,129.44,2025-10-16,2025-10-16
R0043442,2,38.77,32.39,2020-01-03,2020-06-26
R0059194,1,49.42,49.42,2021-02-09,2021-02-09
R0023728,3,90.30000000000001,30.100000000000005,2022-05-23,2022-05-23
R0058538,2,60.63,68.9,2021-09-14,2024-05-14
R0074814,1,31.89,31.89,2025-06-11,2025-06-11
R0035911,2,105.32,52.66,2023-10-13,2023-10-13
R0005318,1,60.72,60.72,2024-01-20,2024-01-20
R0034820,6,446.16,90.68833333333333,2020-07-22,2025-06-21
R0053545,3,139.41,46.47,2020-08-24,2020-08-24
R0072037,4,167.6,57.695,2020-09-10,2022-06-16
R0055507,5,153.78,69.204,2021-04-14,2023-10-24
R0009570,1,21.55,21.55,2021-07-16,2021-07-16
R0018996,2,30.52,65.34,2021-10-27,2023-05-23
R0069376,1,61.7,61.7,2022-12-08,2022-12-08
R0003878,1,0.0,56.66,2023-11-16,2023-11-16
R0024143,1,50.6,50.6,2022-02-13,2022-02-13
R0052832,1,85.07,85.07,2022-12-16,2022-12-16
R0001965,1,62.41,62.41,2021-04-05,2021-04-05
R0045080,3,164.2,79.27,2024-07-21,2024-12-18
R0047191,2,42.02,71.505,2022-02-19,2025-09-03
R0000527,2,39.8,57.33,2021-03-06,2023-11-27
R0059410,3,191.89999999999998,63.96666666666666,2020-01-03,2024-10-17
R0043247,2,70.49,35.245,2021-10-01,2022-04-13
R0006066,3,0.0,75.85666666666667,2022-07-19,2025-02-07
R0023352,1,65.13,65.13,2021-11-20,2021-11-20
R0021817,4,83.46000000000001,38.795,2023-02-28,2024-01-21
R0037581,1,75.09,75.09,2025-06-24,2025-06-24
R0038272,4,208.0,52.0,2024-04-09,2024-04-09
R0059447,2,75.17,56.86,2020-11-01,2024-10-02
R0005829,3,74.42,38.17666666666667,2022-10-02,2023-05-19
R0073054,1,33.14,33.14,2023-06-24,2023-06-24
R0012318,2,23.87,23.87,2021-11-03,2021-11-03
R0048678,2,100.74,50.37,2023-04-07,2023-04-07
R0064873,1,80.14,80.14,2024-02-19,2024-02-19
R0018487,5,176.11999999999998,42.629999999999995,2023-09-17,2024-09-02
R0025384,1,50.79,50.79,2024-02-12,2024-02-12
R0016644,3,233.25,77.75,2025-05-10,2025-05-10
R0053073,2,126.81,63.405,2025-06-18,2025-12-16
R0057483,1,46.23,46.23,2020-08-23,2020-08-23
R0052287,1,73.63,73.63,2023-09-19,2023-09-19
R0030150,1,81.58,81.58,2022-09-16,2022-09-16
R0031096,1,76.24,76.24,2025-05-08,2025-05-08
R0059490,3,87.64,50.800000000000004,2021-09-28,2024-09-28
R0005735,1,61.19,61.19,2025-08-03,2025-08-03
R0069829,1,56.55,56.55,2020-02-10,2020-02-10
R0054499,1,49.02,49.02,2024-03-01,2024-03-01
R0049344,5,106.5,45.356,2022-02-12,2023-08-20
R0074112,3,127.5,54.91,2024-09-24,2025-05-17
R0030997,1,49.61,49.61,2020-04-19,2020-04-19
R0047188,2,69.86,34.93,2020-03-15,2024-10-28
R0067388,4,206.86,61.45,2020-11-11,2025-12-17
R0033918,1,31.28,31.28,2025-06-17,2025-06-17
R0026120,1,75.33,75.33,2024-07-18,2024-07-18
R0031095,1,38.9,38.9,2025-06-07,2025-06-07
R0010696,2,69.82,34.91,2023-02-03,2023-02-03
R0020381,3,97.48,48.01666666666667,2020-04-13,2024-06-11
R0043706,1,51.9,51.9,2024-08-03,2024-08-03
R0025120,3,99.16,33.053333333333335,2020-02-16,2023-06-26
R0043238,3,124.64,62.32,2023-12-01,2023-12-01
R0019160,2,77.1,38.55,2025-01-22,2025-01-22
R0040398,2,52.78,39.26,2022-10-16,2023-11-11
R0026932,3,50.86,24.44666666666667,2023-10-06,2024-02-17
R0067213,4,271.39,67.8475,2022-03-09,2025-03-11
R0017148,2,142.98,71.49,2021-05-04,2021-05-04
R0057871,5,308.16,70.96000000000001,2020-12-22,2024-04-01
R0043976,3,79.09,74.39999999999999,2021-10-11,2024-05-03
R0016990,3,40.44,13.479999999999999,2021-03-17,2021-03-17
R0024107,4,154.21,65.9225,2020-02-01,2023-08-14
R0021417,3,261.39,87.13,2022-06-14,2022-06-14
R0029527,2,56.67,67.67500000000001,2020-04-02,2024-09-20
R0030444,1,74.89,74.89,2023-04-15,2023-04-15
R0011010,1,61.68,61.68,2023-10-19,2023-10-19
R0003239,4,98.38,61.7375,2023-06-12,2024-08-01
R0065966,3,80.82000000000001,26.94,2021-12-18,2021-12-18
R0003599,1,21.74,21.74,2020-06-11,2020-06-11
R0028686,4,277.53000000000003,79.4775,2022-12-11,2024-11-01
R0000859,3,83.49,27.83,2022-02-09,2022-02-09
R0037532,3,117.66,39.22,2021-05-05,2021-05-05
